framework,projeto,arquivo,minSdkVersion/version,targetSdk/groupId,compileSdk/artifactId
Android,47deg/appsly-android-rest,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/47deg/appsly-android-rest/android-rest/build.gradle,9,21,21
Android,LuckyJayce/GuideHelper,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/LuckyJayce/GuideHelper/build.gradle,information not found,information not found,information not found
Android,LuckyJayce/GuideHelper,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/LuckyJayce/GuideHelper/library/build.gradle,9,24,24
Android,LuckyJayce/GuideHelper,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/LuckyJayce/GuideHelper/app/build.gradle,9,23,23
Android,consenlabs/token-core-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/consenlabs/token-core-android/build.gradle,information not found,information not found,information not found
Android,consenlabs/token-core-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/consenlabs/token-core-android/app/build.gradle,19,26,26
Android,Xiaofei-it/Hermes,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Xiaofei-it/Hermes/build.gradle,information not found,information not found,information not found
Android,Xiaofei-it/Hermes,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Xiaofei-it/Hermes/hermes/build.gradle,8,23,23
Android,Xiaofei-it/Hermes,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/Xiaofei-it/Hermes/app/build.gradle,9,23,23
Android,orhanobut/bee,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/orhanobut/bee/build.gradle,information not found,information not found,information not found
Android,orhanobut/bee,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/orhanobut/bee/app/build.gradle,10,21,21
Android,orhanobut/bee,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/orhanobut/bee/bee/build.gradle,10,22,21
Android,omadahealth/CircularBarPager,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/omadahealth/CircularBarPager/build.gradle,information not found,information not found,information not found
Android,omadahealth/CircularBarPager,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/omadahealth/CircularBarPager/library/build.gradle,,,26
Android,omadahealth/CircularBarPager,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/omadahealth/CircularBarPager/app/build.gradle,,,26
Android,MartinRGB/GiftCard-Android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/MartinRGB/GiftCard-Android/build.gradle,19,22,22
Android,ksvc/KSYStreamer_Android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/ksvc/KSYStreamer_Android/demo/build.gradle,15,27,27
Android,aliyun/alicloud-android-demo,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aliyun/alicloud-android-demo/build.gradle,information not found,information not found,information not found
Android,aliyun/alicloud-android-demo,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aliyun/alicloud-android-demo/man_android_demo/build.gradle,10,19,23
Android,aliyun/alicloud-android-demo,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aliyun/alicloud-android-demo/mpush_reactnative_android_demo/AwesomeProject/android/build.gradle,information not found,information not found,information not found
Android,aliyun/alicloud-android-demo,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aliyun/alicloud-android-demo/mpush_reactnative_android_demo/AwesomeProject/android/app/build.gradle,16,22,23
Android,aliyun/alicloud-android-demo,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aliyun/alicloud-android-demo/mpush_android_demo/build.gradle,14,26,26
Android,aliyun/alicloud-android-demo,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aliyun/alicloud-android-demo/feedback_android_demo/build.gradle,9,17,23
Android,aliyun/alicloud-android-demo,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aliyun/alicloud-android-demo/httpdns_api_demo/build.gradle,10,23,23
Android,aliyun/alicloud-android-demo,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aliyun/alicloud-android-demo/hotfix_android_demo/build.gradle,,,23
Android,aliyun/alicloud-android-demo,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aliyun/alicloud-android-demo/httpdns_android_demo/build.gradle,11,19,23
Android,google/android-classyshark,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/google/android-classyshark/ClassySharkAndroid/build.gradle,information not found,information not found,information not found
Android,google/android-classyshark,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/google/android-classyshark/ClassySharkAndroid/app/build.gradle,19,23,23
Android,google/android-classyshark,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/google/android-classyshark/Samples/SampleGradle/build.gradle,information not found,information not found,information not found
Android,google/android-classyshark,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/google/android-classyshark/ClassySharkWS/build.gradle,information not found,information not found,information not found
Android,pavlospt/RxFile,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/pavlospt/RxFile/build.gradle,information not found,information not found,information not found
Android,pavlospt/RxFile,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/pavlospt/RxFile/rxfile/build.gradle,19,27,27
Android,pavlospt/RxFile,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/pavlospt/RxFile/app/build.gradle,19,27,27
Android,ricknout/lens-launcher,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/ricknout/lens-launcher/build.gradle,information not found,information not found,information not found
Android,ricknout/lens-launcher,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/ricknout/lens-launcher/app/build.gradle,15,25,25
Android,sdwfqin/AndroidQuick,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sdwfqin/AndroidQuick/build.gradle,information not found,information not found,information not found
Android,sdwfqin/AndroidQuick,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sdwfqin/AndroidQuick/imageloader/build.gradle,rootProject.ext.android.minSdkVersion,rootProject.ext.android.targetSdkVersion,rootProject.ext.android.compileSdkVersion
Android,sdwfqin/AndroidQuick,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sdwfqin/AndroidQuick/paylib/build.gradle,rootProject.ext.android.minSdkVersion,rootProject.ext.android.targetSdkVersion,rootProject.ext.android.compileSdkVersion
Android,sdwfqin/AndroidQuick,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sdwfqin/AndroidQuick/baidumaplib/build.gradle,rootProject.ext.minSdkVersion,rootProject.ext.targetSdkVersion,rootProject.ext.compileSdkVersion
Android,sdwfqin/AndroidQuick,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sdwfqin/AndroidQuick/app/build.gradle,information not found,information not found,information not found
Android,sdwfqin/AndroidQuick,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sdwfqin/AndroidQuick/quicklib/build.gradle,rootProject.ext.android.minSdkVersion,rootProject.ext.android.targetSdkVersion,rootProject.ext.android.compileSdkVersion
Android,sdwfqin/AndroidQuick,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/sdwfqin/AndroidQuick/widget/build.gradle,rootProject.ext.android.minSdkVersion,rootProject.ext.android.targetSdkVersion,rootProject.ext.android.compileSdkVersion
Android,hitherejoe/Notifi,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/hitherejoe/Notifi/build.gradle,information not found,information not found,information not found
Android,hitherejoe/Notifi,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/hitherejoe/Notifi/app/build.gradle,'N','N','android-N'
Android,andrebts/login-basics,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/andrebts/login-basics/build.gradle,information not found,information not found,information not found
Android,andrebts/login-basics,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/andrebts/login-basics/app/build.gradle,14,23,23
Android,tvbarthel/ChaseWhisplyProject,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/tvbarthel/ChaseWhisplyProject/build.gradle,information not found,information not found,information not found
Android,tvbarthel/ChaseWhisplyProject,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/tvbarthel/ChaseWhisplyProject/ChaseWhisply/build.gradle,,,24
Android,tvbarthel/ChaseWhisplyProject,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/tvbarthel/ChaseWhisplyProject/BaseGameUtils/build.gradle,,,24
Android,yewei02538/HiPermission,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yewei02538/HiPermission/build.gradle,information not found,information not found,information not found
Android,yewei02538/HiPermission,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yewei02538/HiPermission/library/build.gradle,rootProject.ext.minSdk,rootProject.ext.targetSdk,rootProject.ext.compileVersion
Android,yewei02538/HiPermission,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yewei02538/HiPermission/app/build.gradle,rootProject.ext.minSdk,rootProject.ext.targetSdk,rootProject.ext.compileVersion
Android,kaaes/spotify-web-api-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/kaaes/spotify-web-api-android/build.gradle,information not found,information not found,information not found
Android,kaaes/spotify-web-api-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/kaaes/spotify-web-api-android/sample-search/build.gradle,15,23,23
Android,kaaes/spotify-web-api-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/kaaes/spotify-web-api-android/spotify-api/build.gradle,15,23,23
Android,jaikydota/Android-ImagesPickers,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/jaikydota/Android-ImagesPickers/imagepicker/build.gradle,information not found,information not found,information not found
Android,jaikydota/Android-ImagesPickers,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/jaikydota/Android-ImagesPickers/imagepicker/imagespickers/build.gradle,15,22,24
Android,jaikydota/Android-ImagesPickers,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/jaikydota/Android-ImagesPickers/imagepicker/app/build.gradle,15,22,24
Android,AndroidMsky/RandomTextView,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/AndroidMsky/RandomTextView/build.gradle,information not found,information not found,information not found
Android,AndroidMsky/RandomTextView,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/AndroidMsky/RandomTextView/randomtextviewlibrary/build.gradle,15,23,23
Android,AndroidMsky/RandomTextView,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/AndroidMsky/RandomTextView/app/build.gradle,15,23,23
Android,yaa110/Piclice,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yaa110/Piclice/build.gradle,information not found,information not found,information not found
Android,yaa110/Piclice,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/yaa110/Piclice/app/build.gradle,14,22,22
Android,linroid/FilterMenu,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/linroid/FilterMenu/build.gradle,information not found,information not found,information not found
Android,linroid/FilterMenu,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/linroid/FilterMenu/library/build.gradle,14,21,21
Android,linroid/FilterMenu,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/linroid/FilterMenu/sample/build.gradle,15,21,21
Android,flavienlaurent/singleinputform,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/flavienlaurent/singleinputform/build.gradle,information not found,information not found,information not found
Android,flavienlaurent/singleinputform,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/flavienlaurent/singleinputform/app/build.gradle,14,19,19
Android,cping/LGame,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/cping/LGame/build.gradle,information not found,information not found,information not found
Android,cping/LGame,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/cping/LGame/Java/Loon-Neo-Android/build.gradle,,,22
Android,cping/LGame,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/cping/LGame/Java/Loon-Neo-Robovm/build.gradle,information not found,information not found,information not found
Android,cping/LGame,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/cping/LGame/Java/Loon-Neo/build.gradle,information not found,information not found,information not found
Android,cping/LGame,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/cping/LGame/Java/Loon-Neo-MOE/build.gradle,information not found,information not found,information not found
Android,cping/LGame,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/cping/LGame/Java/Loon-Neo-GWT/build.gradle,information not found,information not found,information not found
Android,cping/LGame,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/cping/LGame/Java/loon-gradle-template/build.gradle,information not found,information not found,information not found
Android,cping/LGame,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/cping/LGame/Java/loon-gradle-template/core/build.gradle,information not found,information not found,information not found
Android,cping/LGame,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/cping/LGame/Java/loon-gradle-template/lwjgl3/build.gradle,information not found,information not found,information not found
Android,cping/LGame,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/cping/LGame/Java/loon-gradle-template/javase/build.gradle,information not found,information not found,information not found
Android,cping/LGame,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/cping/LGame/Java/loon-gradle-template/robovm/build.gradle,information not found,information not found,information not found
Android,cping/LGame,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/cping/LGame/Java/loon-gradle-template/android/build.gradle,14,28,28
Android,cping/LGame,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/cping/LGame/Java/loon-gradle-template/html/build.gradle,information not found,information not found,information not found
Android,cping/LGame,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/cping/LGame/Java/Loon-Neo-Lwjgl3/build.gradle,information not found,information not found,information not found
Android,ww6015132/SilkySignature,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/ww6015132/SilkySignature/build.gradle,information not found,information not found,information not found
Android,ww6015132/SilkySignature,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/ww6015132/SilkySignature/silky-signature/build.gradle,9,24,24
Android,ww6015132/SilkySignature,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/ww6015132/SilkySignature/app/build.gradle,9,22,24
Android,iDevicesInc/SweetBlue,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/iDevicesInc/SweetBlue/build.gradle,information not found,information not found,information not found
Android,iDevicesInc/SweetBlue,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/iDevicesInc/SweetBlue/gattspecparser/build.gradle,18,26,26
Android,iDevicesInc/SweetBlue,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/iDevicesInc/SweetBlue/library/build.gradle,18,,26
Android,iDevicesInc/SweetBlue,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/iDevicesInc/SweetBlue/tester/build.gradle,18,26,26
Android,iDevicesInc/SweetBlue,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/iDevicesInc/SweetBlue/integration/build.gradle,18,26,26
Android,iDevicesInc/SweetBlue,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/iDevicesInc/SweetBlue/sweetunit/build.gradle,18,26,26
